"species_id";"species"
"1362454";"Helianthemum hirtum (L.) Mill."
"1397455";"Pedicularis palustris L."
"1361739";"Cerinthe minor L."
"1361554";"Romulea columnae Sebast. & Mauri"
"1357321";"Bidens aurea (Aiton) Sherff"
"1393456";"Lathyrus laevigatus (Waldst. & Kit.) Gren."
"1361673";"Orchis anthropophora (L.) All."
"1737519";"Anemonoides apennina (L.) Holub"
"1357702";"Leontodon tuberosus L."
"1357340";"Carduus cephalanthus Viv."
"1393228";"Hylotelephium anacampseros (L.) H.Ohba"
"1363593";"Molinia caerulea (L.) Moench"
"1744843";"Dimorphotheca fruticosa (L.) DC."
"1364165";"Carthamus tinctorius L."
"1361055";"Carex flacca Schreb."
"1741819";"Chamaecytisus hirsutus (L.) Link"
"1362967";"Chaenorhinum origanifolium (L.) Kostel."
"1397077";"Veronica urticifolia Jacq."
"1363253";"Amaranthus spinosus L."
"1390666";"Campanula medium L."
"1391896";"Epilobium dodonaei Vill."
"1394867";"Potentilla norvegica L."
"1363005";"Vitis labrusca L."
"1391023";"Centaurea nervosa Willd."
"1363610";"Kalanchoe delagoensis Eckl. & Zeyh."
"1393953";"Achillea tomentosa L."
"1396474";"Streptopus amplexifolius (L.) DC."
"1741655";"Petrocallis pyrenaica (L.) W.T.Aiton"
"1357325";"Bombycilaena erecta (L.) Smoljan."
"1363920";"Bunias erucago L."
"1363441";"Briza minor L."
"1359668";"Nuphar lutea (L.) Sm."
"1389576";"Buglossoides arvensis (L.) I.M.Johnst."
"1394564";"Picea sitchensis (Bong.) Carrière"
"1396585";"Acorus calamus L."
"1390639";"Callianthemum coriandrifolium Rchb."
"1392067";"Eriophorum vaginatum L."
"1355885";"Centaurea melitensis L."
"1392178";"Euphorbia palustris L."
"1729566";"Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal"
"1390934";"Carex vulpinoidea Michx."
"1360478";"Saxifraga longifolia Lapeyr."
"1358194";"Brassica barrelieri (L.) Janka"
"1489036";"Campanula arvatica Lag."
"1408094";"Fuchsia boliviana Carrière"
"1357332";"Calendula suffruticosa Vahl"
"1359160";"Calicotome spinosa (L.) Link"
"1395722";"Sagittaria sagittifolia L."
"1394449";"Pedicularis tuberosa L."
"1363497";"Paspalum distichum L."
"1646088";"Digitalis parviflora Jacq."
"1390962";"Castanea crenata Siebold & Zucc."
"1390761";"Carex arenaria L."
"1390997";"Centaurea diffusa Lam."
"1390955";"Carpobrotus glaucescens (Haw.) Schwantes"
"1394270";"Androsace adfinis Biroli"
"1367431";"Lupinus perennis L."
"1356883";"Illecebrum verticillatum L."
"1360816";"Torilis japonica (Houtt.) DC."
"1359161";"Calicotome villosa (Poir.) Link"
"1398803";"Chasmanthe floribunda (Salisb.) N.E.Br."
"1363222";"Pimpinella anisum L."
"1356747";"Campanula lusitanica Loefl."
"1391748";"Dipsacus pilosus L."
"1361005";"Asparagus horridus L."
"1392588";"Geranium nodosum L."
"1394074";"Achnatherum calamagrostis (L.) P.Beauv."
"1422218";"Bromus rubens L."
"1737578";"Noccaea perfoliata (L.) Al-Shehbaz"
"1743356";"Dactylorhiza insularis (Sommier) Landwehr"
"1400094";"Barbarea bracteosa Guss."
"1393845";"Modiola caroliniana (L.) G.Don"
"1390740";"Carduus nigrescens Vill."
"1391427";"Crassula pubescens Thunb."
"1394469";"Persicaria minor (Huds.) Opiz"
"1363860";"Myosotis sylvatica Ehrh. ex Hoffm."
"1356635";"Cynoglossum dioscoridis Vill."
"1359279";"Lathyrus ochrus (L.) DC."
"1361369";"Poa compressa L."
"1390951";"Carpesium cernuum L."
"1390957";"Carthamus mitissimus L."
"1356873";"Herniaria hirsuta L."
"1413865";"Soliva sessilis Ruiz & Pav."
"1395956";"Saxifraga cebennensis Rouy & E.G.Camus"
"1392193";"Euphorbia taurinensis All."
"1360204";"Ranunculus gramineus L."
"1358132";"Sedum rubens L."
"1359684";"Epilobium obscurum Schreb."
"1361051";"Carex echinata Murray"
"1397525";"Bromus arvensis L."
"1361206";"Bromus secalinus L."
"1389979";"Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch"
"1357412";"Centaurea diluta Aiton"
"1392936";"Hieracium gouanii Arv.-Touv."
"1394915";"Primula lutea Vill."
"1359844";"Antirrhinum hispanicum Chav."
"1390914";"Carex strigosa Huds."
"1453506";"Narcissus albicans (Haw.) Spreng."
"1390910";"Carex sempervirens Vill."
"1361073";"Carex panicea L."
"1390898";"Carex pulicaris L."
"1400135";"Bidens cernua L."
"1395222";"Rorippa austriaca (Crantz) Besser"
"1389586";"Bupleurum alpigenum Jord. & Fourr."
"1361155";"Alopecurus geniculatus L."
"1392699";"Hedypnois rhagadioloides (L.) F.W.Schmidt"
"1388786";"Dysphania pumilio (R.Br.) Mosyakin & Clemants"
"1359665";"Boerhavia repens L."
"1390880";"Carex pairae F.W.Schultz"
"1744361";"Zygophyllum album L.f."
"1362319";"Herniaria fruticosa L."
"1722465";"Aira elegans Willd. ex Roem. & Schult."
"1361067";"Carex maritima Gunnerus"
"1359320";"Lotus ornithopodioides L."
"1722407";"Phoenix canariensis H.Wildpret"
"1394432";"Pedicularis cenisia Gaudin"
"1396079";"Schismus barbatus (L.) Thell."
"1358577";"Euphorbia peplis L."
"1388794";"Brachypodium phoenicoides (L.) Roem. & Schult."
"1362022";"Ptilostemon casabonae (L.) Greuter"
"1419109";"Narcissus cyclamineus DC."
"1356719";"Nonea vesicaria (L.) Rchb."
"1393995";"Oenanthe silaifolia M.Bieb."
"1357157";"Helianthemum salicifolium (L.) Mill."
"1397104";"Vicia pisiformis L."
"1356321";"Agrostis stolonifera L."
"1389650";"Crocus carpetanus Boiss. & Reut."
"1398759";"Gladiolus illyricus W.D.J.Koch"
"1743407";"Odontarrhena corsica (Duby) Španiel, Al-Shehbaz, D.A.German & Marhold"
"1390734";"Carduus litigiosus Nocca & Balb."
"1356648";"Echium boissieri Steud."
"1425884";"Borrichia frutescens (L.) DC."
"1358683";"Ribes petraeum Wulfen"
"1638030";"Paeonia cambessedesii (Willk.) Willk."
"1357365";"Carthamus arborescens L."
"1390692";"Cardamine chelidonia L."
"1394064";"Andromeda polifolia L."
"1357496";"Cichorium pumilum Jacq."
"1361524";"Elodea canadensis Michx."
"1359849";"Callitriche brutia Petagna"
"1361203";"Bromus racemosus L."
"1743668";"Pistacia × saportae Burnat"
"1359929";"Linaria triphylla (L.) Mill."
"1743323";"Marcus-kochia ramosissima (Desf.) Al-Shehbaz"
"1396282";"Silene cordifolia All."
"1356728";"Buxus balearica Lam."
"1393333";"Jasonia tuberosa (L.) DC."
"1390138";"Calamagrostis varia (Schrad.) Host"
"1361056";"Carex flava L."
"1390851";"Carex leersii F.W.Schultz"
"1361042";"Carex acuta L."
"1722015";"Cystopteris montana (Lam.) Bernh."
"1388990";"Brachypodium retusum (Pers.) P.Beauv."
"1737676";"Rhamphospermum nigrum (L.) Al-Shehbaz"
"1396145";"Sedum annuum L."
"1357734";"Onopordum macracanthum Schousb."
"1471824";"Dasylirion serratifolium (Karw. ex Schult. & Schult.f.) Zucc."
"1582853";"Onobrychis arenaria (Kit.) DC."
"1742179";"Deinandra fasciculata (DC.) Greene"
"1425202";"Linum corymbulosum Rchb."
"1390899";"Carex pyrenaica Wahlenb."
"1392474";"Galium obliquum Vill."
"1743891";"Pseudopodospermum brevicaule (Vahl) Zaika, Sukhor. & N.Kilian"
"1397528";"Cardamine bellidifolia L."
"1728709";"Anthoxanthum nitens (Weber) Y.Schouten & Veldkamp"
"1392228";"Euphrasia tetraquetra (Bréb.) Arrond."
"1392114";"Alchemilla flabellata Buser"
"1359557";"Vicia disperma DC."
"1741815";"Cephalaria alpina (L.) Roem. & Schult."
"1395299";"Rosa inodora Fr."
"1393602";"Lindernia dubia (L.) Pennell"
"1363235";"Cuminum cyminum L."
"1361892";"Ferula glauca L."
"1529305";"Sedum praealtum A.DC."
"1741945";"Majovskya ambigua (Michalet ex Decne.) Sennikov & Kurtto"
"1362403";"Alchemilla subcrenata Buser"
"1392726";"Helichrysum orientale (L.) Gaertn."
"1391500";"Cynoglossum germanicum Jacq."
"1360655";"Bupleurum spinosum Gouan"
"1400178";"Blackstonia imperfoliata (L.f.) Samp."
"1358320";"Hornungia petraea (L.) Rchb."
"1391774";"Draba loiseleurii Boiss."
"1393509";"Leucanthemum pallens (J.Gay ex Perreym.) DC."
"1390887";"Carex pilosa Scop."
"1390774";"Carex bohemica Schreb."
"1741645";"Oxytropis montana (L.) DC."
"1390863";"Carex melanostachya M.Bieb. ex Willd."
"1390783";"Carex cespitosa L."
"1396097";"Arenaria ciliata L."
"1390945";"Carlina biebersteinii Bernh. ex Hornem."
"1741601";"Sporobolus aculeatus (L.) P.M.Peterson"
"1648093";"Arrhenatherum longifolium (Thore) Dulac"
"1743364";"Gladiolus × byzantinus Mill."
"1738876";"Rubus winteri (P.J.Müll. ex Focke) A.Först."
"1356432";"Polypodium interjectum Shivas"
"1360142";"Androsace maxima L."
"1743396";"Dianthus nudiflorus Griff."
"1360715";"Eryngium dilatatum Lam."
"1400086";"Avenula pubescens (Huds.) Dumort."
"1742627";"Cephalaria leucantha (L.) Schrad."
"1393314";"Isoetes histrix Bory"
"1558087";"Juncus jacquinii L."
"1358627";"Cicendia filiformis (L.) Delarbre"
"1390038";"Pinus muricata D.Don"
"1743924";"Allium scorzonerifolium Desf. ex Redouté"
"1369989";"Amsinckia calycina (Moris) Chater"
"1393078";"Hieracium picroides Vill."
"1393315";"Isoetes lacustris L."
"1737447";"Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela"
"1394519";"Phleum hirsutum Honck."
"1362651";"Centaurea sicula L."
"1544785";"Euphorbia × balfourii Sennen"
"1393317";"Isolepis fluitans (L.) R.Br."
"1435579";"Parthenocissus vitacea (Knerr) Hitchc."
"1358434";"Succowia balearica (L.) Medik."
"1395758";"Salix breviserrata Flod."
"1477930";"Echium anchusoides Bacch., Brullo & Selvi"
"1357122";"Fumana thymifolia (L.) Webb"
"1503192";"Cheirolophus uliginosus (Brot.) Dostál"
"1357347";"Carduus meonanthus Hoffmanns. & Link"
"1392611";"Geum pyrenaicum Mill."
"1491514";"Pterocephalus spathulatus (Lag.) Coult."
"1390716";"Carduus acicularis Bertol."
"1357360";"Carlina lanata L."
"1394443";"Pedicularis oederi Vahl"
"1729952";"Hemionitis calomelanos (Sw.) Christenh."
"1394648";"Pleurospermum austriacum (L.) Hoffm."
"1694092";"Thymelaea ruizii Loscos ex Casav."
"1360303";"Potentilla alchimilloides Lapeyr."
"1648762";"Calamagrostis × acutiflora (Schrad.) DC."
"1395962";"Arceuthobium oxycedri (DC.) M.Bieb."
"1737421";"Euphorbia virgata Waldst. & Kit."
"1361053";"Carex extensa Gooden."
"1360640";"Bupleurum gibraltaricum Lam."
"1741822";"Chamaecytisus supinus (L.) Link"
"1390836";"Carex hostiana DC."
"1392216";"Euphrasia micrantha Rchb."
"1392465";"Galium laevigatum L."
"1425936";"Onobrychis montana DC."
"1743468";"Ephedra nebrodensis Tineo"
"1358350";"Lepidium heterophyllum Benth."
"1390802";"Carex dioica L."
"1390690";"Cardamine asarifolia L."
"1440300";"Bromus ramosus Huds."
"1358009";"Cuscuta palaestina Boiss."
"1358219";"Clypeola jonthlaspi L."
"1393686";"Luzula pedemontana Boiss. & Reut."
"1398786";"Lavandula lanata Boiss."
"1390693";"Cardamine crassifolia Pourr."
"1396748";"Artemisia austriaca Jacq."
"1744317";"Onobrychis pyrenaica (Sennen) Sennen ex Širj."
"1389451";"Santolina villosa Mill."
"1502503";"Centaurea debeauxii Godr. & Gren."
"1361553";"Romulea clusiana (Lange) Nyman"
"1398262";"Astragalus baionensis Loisel."
"1426085";"Capsella rubella Reut."
"1393887";"Myosotis corsicana (Fiori) Grau"
"1617119";"Dactylorhiza × braunii (Halácsy) Borsos & Soó"
"1389336";"Buglossoides incrassata (Guss.) I.M.Johnst."
"1393498";"Leucanthemum burnatii Briq. & Cavill."
"1648657";"Bromus benekenii (Lange) Trimen"
"1359716";"Orobanche artemisiae-campestris Vaucher ex Gaudin"
"1395772";"Arabis planisiliqua (Pers.) Rchb."
"1392282";"Festuca cinerea Vill."
"1389543";"Brimeura fastigiata (Viv.) Chouard"
"1357425";"Centaurea hyalolepis Boiss."
"1396815";"Torilis leptophylla (L.) Rchb.f."
"1392352";"Filago tyrrhenica Chrtek & Holub"
"1389593";"Bupleurum petraeum L."
"1360660";"Cachrys libanotis L."
"1360907";"Allium baeticum Boiss."
"1361045";"Carex capillaris L."
"1391085";"Cerastium pedunculatum Gaudin"
"1563755";"Sideritis laxispicata (Degen & Debeaux) Socorro, I.Tarrega & Zafra"
"1390660";"Campanula elatines L."
"1743559";"Viola roccabrunensis Espeut"
"1394866";"Potentilla nivea L."
"1743472";"Festuca lambinonii Kerguélen"
"1362269";"Bunium bulbocastanum L."
"1399232";"Atriplex oblongifolia Waldst. & Kit."
"1358880";"Salvia tingitana Etl."
"1389636";"Spirobassia hirsuta (L.) Freitag & G.Kadereit"
"1356718";"Nonea micrantha Boiss. & Reut."
"1414365";"Bromus sitchensis Trin."
"1399548";"Cirsium pannonicum (L.f.) Link"
"1737647";"Petasites pyrenaicus (Loefl.) G.López"
"1743471";"Festuca glacialis (Miégev. ex Hack.) K.Richt."
"1361035";"Colchicum triphyllum Kunze"
"1361226";"Cynosurus effusus Link"
"1393340";"Juncus arcticus Willd."
"1361501";"Muscari neglectum Guss. ex Ten."
"1355997";"Erodium guttatum (Desf.) Willd."
"1358038";"Aeonium haworthii Webb & Berthel."
"1398124";"Gratiola neglecta Torr."
"1396487";"Symphyotrichum novi-belgii (L.) G.L.Nesom"
"1355989";"Andrachne telephioides L."
"1360422";"Galium verum L."
"1664156";"Delphinium pictum Willd."
"1361656";"Ophrys apifera Huds."
"1364107";"Lasiopogon muscoides (Desf.) DC."
"1357705";"Limbarda crithmoides (L.) Dumort."
"1393600";"Linaria vulgaris Mill."
"1364100";"Silybum marianum (L.) Gaertn."
"1397418";"Kernera saxatilis (L.) Sweet"
"1480628";"Erysimum × cheiri (L.) Crantz"
"1358134";"Allium ampeloprasum L."
"1380273";"Musa acuminata Colla"
"1397437";"Melittis melissophyllum L."
"1357997";"Convolvulus tricolor L."
"1356790";"Lonicera periclymenum L."
"1397460";"Pinus halepensis Mill."
"1743249";"Matthiola tricuspidata (L.) W.T.Aiton"
"1397419";"Laburnum anagyroides Medik."
"1359658";"Morus alba L."
"1355908";"Erigeron sumatrensis Retz."
"1361497";"Muscari comosum (L.) Mill."
"1380238";"Delphinium elatum L."
"1362350";"Ornithogalum umbellatum L."
"1393425";"Lamium maculatum (L.) L."
"1363264";"Zantedeschia aethiopica (L.) Spreng."
"1397306";"Allium ursinum L."
"1358742";"Clinopodium vulgare L."
"1356785";"Lonicera implexa Aiton"
"1358784";"Melissa officinalis L."
"1355964";"Euphorbia helioscopia L."
"1359659";"Morus nigra L."
"1359525";"Trifolium stellatum L."
"1363267";"Asparagus setaceus (Kunth) Jessop"
"1362465";"Linaria supina (L.) Chaz."
"1395174";"Rhodiola rosea L."
"1363227";"Daucus carota L."
"1360825";"Parietaria judaica L."
"1363991";"Fragaria vesca L."
"1394399";"Papaver alpinum L."
"1392748";"Hemerocallis fulva (L.) L."
"1360293";"Crataegus laevigata (Poir.) DC."
"1356268";"Phragmites australis (Cav.) Trin. ex Steud."
"1742109";"Petrosedum sediforme (Jacq.) Grulich"
"1356331";"Chenopodium vulvaria L."
"1358827";"Nepeta cataria L."
"1392697";"Hedera colchica (K.Koch) K.Koch"
"1389405";"Ajuga pyramidalis L."
"1391488";"Cupressus sempervirens L."
"1356433";"Polypodium vulgare L."
"1398631";"Echinops bannaticus Rochel ex Schrad."
"1391460";"Crepis rubra L."
"1359760";"Chelidonium majus L."
"1356448";"Acanthus mollis L."
"1355869";"Crepis capillaris (L.) Wallr."
"1364158";"Tagetes minuta L."
"1363732";"Medicago sativa L."
"1357743";"Pallenis spinosa (L.) Cass."
"1363730";"Medicago lupulina L."
"1391154";"Chrysanthemum indicum L."
"1363850";"Echium vulgare L."
"1363947";"Malva sylvestris L."
"1361654";"Neottia nidus-avis (L.) Rich."
"1362946";"Yucca gloriosa L."
"1356209";"Verbena bonariensis L."
"1359635";"Malva alcea L."
"1396337";"Solidago gigantea Aiton"
"1392236";"Euonymus europaeus L."
"1362283";"Colutea arborescens L."
"1392155";"Euphorbia cyparissias L."
"1361947";"Epilobium hirsutum L."
"1399886";"Aucuba japonica Thunb."
"1363619";"Crassula muscosa L."
"1363893";"Lepidium virginicum L."
"1397383";"Fagus sylvatica L."
"1362492";"Sempervivum tectorum L."
"1739035";"Anacyclus × valentinus L."
"1356674";"Echium sabulicola Pomel"
"1390638";"Calla palustris L."
"1390603";"Ulmus pumila L."
"1362987";"Sorbus aucuparia L."
"1737521";"Anemonoides nemorosa (L.) Holub"
"1359296";"Lotus corniculatus L."
"1360744";"Heracleum sphondylium L."
"1360358";"Rubus ulmifolius Schott"
"1393534";"Lilium martagon L."
"1393254";"Hypericum pulchrum L."
"1364065";"Veronica persica Poir."
"1360872";"Viola odorata L."
"1667445";"Fragaria × ananassa (Duchesne ex Weston) Duchesne ex Rozier"
"1400011";"Aloe vera (L.) Burm.f."
"1362100";"Mirabilis jalapa L."
"1360618";"Berula erecta (Huds.) Coville"
"1397398";"Helichrysum arenarium (L.) Moench"
"1389635";"Nepeta racemosa Lam."
"1363813";"Nerium oleander L."
"1363733";"Medicago arborea L."
"1360385";"Galium aparine L."
"1393779";"Melampyrum arvense L."
"1363173";"Chenopodium album L."
"1364152";"Artemisia vulgaris L."
"1356091";"Persicaria lapathifolia (L.) Delarbre"
"1391643";"Dahlia pinnata Cav."
"1357413";"Quercus robur L."
"1358788";"Mentha spicata L."
"1393897";"Myosotis scorpioides L."
"1397722";"Rudbeckia fulgida Aiton"
"1396734";"Thalictrum aquilegiifolium L."
"1363638";"Oxalis corniculata L."
"1391368";"Corylus avellana L."
"1391190";"Cirsium dissectum (L.) Hill"
"1391786";"Draba verna L."
"1413349";"Armeria maritima (Mill.) Willd."
"1359162";"Cercis siliquastrum L."
"1358789";"Mentha suaveolens Ehrh."
"1388727";"Catalpa bignonioides Walter"
"1358700";"Hypericum hirsutum L."
"1363960";"Plumbago auriculata Lam."
"1363575";"Hedera helix L."
"1545589";"Euphorbia × martini Rouy"
"1411387";"Centaurea cyanus L."
"1363433";"Lagurus ovatus L."
"1356421";"Nephrolepis exaltata (L.) Schott"
"1357096";"Cistus albidus L."
"1394894";"Prenanthes purpurea L."
"1362473";"Odontites luteus (L.) Clairv."
"1396305";"Aristolochia clematitis L."
"1362332";"Matricaria chamomilla L."
"1396228";"Aconitum variegatum L."
"1356398";"Equisetum telmateia Ehrh."
"1393639";"Lonicera xylosteum L."
"1359845";"Antirrhinum majus L."
"1362856";"Malva arborea (L.) Webb & Berthel."
"1358751";"Lamium hybridum Vill."
"1360399";"Galium mollugo L."
"1391336";"Convallaria majalis L."
"1359662";"Myrtus communis L."
"1391301";"Clematis viticella L."
"1359333";"Medicago arabica (L.) Huds."
"1395601";"Rubus saxatilis L."
"1357207";"Andryala integrifolia L."
"1357330";"Calendula officinalis L."
"1392475";"Alliaria petiolata (M.Bieb.) Cavara & Grande"
"1391351";"Coreopsis tinctoria Nutt."
"1729464";"Malus domestica (Suckow) Borkh."
"1359616";"Punica granatum L."
"1419487";"Melianthus major L."
"1395913";"Salvia pratensis L."
"1357454";"Myriophyllum aquaticum (Vell.) Verdc."
"1356576";"Ilex aquifolium L."
"1356706";"Myosotis laxa Lehm."
"1384485";"Cucurbita pepo L."
"1360275";"Amelanchier ovalis Medik."
"1388941";"Commelina erecta L."
"1361623";"Lilium candidum L."
"1357351";"Carduus pycnocephalus L."
"1361663";"Ophrys lutea Cav."
"1358257";"Diplotaxis tenuifolia (L.) DC."
"1361335";"Melica uniflora Retz."
"1391652";"Daphne mezereum L."
"1363179";"Chenopodium ficifolium Sm."
"1390300";"Pseudoturritis turrita (L.) Al-Shehbaz"
"1358746";"Glechoma hederacea L."
"1394509";"Philadelphus coronarius L."
"1392898";"Achillea distans Waldst. & Kit. ex Willd."
"1363603";"Opuntia microdasys (Lehm.) Pfeiff."
"1361742";"Celtis australis L."
"1392597";"Geranium sanguineum L."
"1722590";"Eudianthe coeli-rosa (L.) Fenzl ex Endl."
"1360345";"Rosa multiflora Thunb."
"1408638";"Argyranthemum frutescens (L.) Sch.Bip."
"1737424";"Prunella grandiflora (L.) Turra"
"1363908";"Brassica napus L."
"1361819";"Hydrangea macrophylla (Thunb.) Ser."
"1393865";"Muscari botryoides (L.) Mill."
"1397356";"Cornus sanguinea L."
"1737543";"Papaver setiferum Goldblatt"
"1356278";"Trifolium fragiferum L."
"1356017";"Geranium robertianum L."
"1363731";"Medicago polymorpha L."
"1363501";"Dactylis glomerata L."
"1393725";"Maianthemum bifolium (L.) F.W.Schmidt"
"1363216";"Conium maculatum L."
"1365253";"Buddleja davidii Franch."
"1356022";"Hypericum perforatum L."
"1360257";"Frangula alnus Mill."
"1356369";"Gymnocarpium robertianum (Hoffm.) Newman"
"1399865";"Aubrieta deltoidea (L.) DC."
"1392574";"Gentianopsis ciliata (L.) Ma"
"1357867";"Senecio squalidus L."
"1356158";"Nicotiana glauca Graham"
"1394526";"Phlomis fruticosa L."
"1363879";"Rapistrum rugosum (L.) All."
"1391994";"Equisetum sylvaticum L."
"1363615";"Crassula ovata (Mill.) Druce"
"1358682";"Ribes alpinum L."
"1390068";"Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch"
"1355994";"Erodium cicutarium (L.) L'Hér."
"1478916";"Symphytum × uplandicum Nyman"
"1737545";"Taraxacum sect. Taraxacum F.H.Wigg."
"1391655";"Dasiphora fruticosa (L.) Rydb."
"1355937";"Cirsium vulgare (Savi) Ten."
"1356464";"Sambucus nigra L."
"1356757";"Campanula trachelium L."
"1360547";"Ailanthus altissima (Mill.) Swingle"
"1361653";"Limodorum abortivum (L.) Sw."
"1360614";"Anthriscus sylvestris (L.) Hoffm."
"1397313";"Angelica archangelica L."
"1360319";"Prunus domestica L."
"1397301";"Acer platanoides L."
"1738123";"Cicerbita alpina Wallr."
"1395208";"Aconitum napellus L."
"1363116";"Leucanthemum maximum (Ramond) DC."
"1397367";"Dianthus barbatus L."
